2.65,0,1
2.6,1,1
2.525,2,1
2.5,3,1
2.475,4,1
2.525,5,1
2.2,6,1
16.225,7,1
15.575,8,1
17.675,9,1
15.575,10,1
15.75,11,1
15.675,12,1
16.825,13,1
16.15,14,1
15.9,15,1
16.025,16,1
16.675,17,1
5.225,18,1
2.325,19,1
2.675,20,1
2.625,21,1
2.8,22,1
2.6,23,1
2.625,0,0
2.6,1,0
2.625,2,0
2.675,3,0
2.625,4,0
2.6,5,0
2.375,6,0
2.1,7,0
2.075,8,0
2.1,9,0
2.025,10,0
2.15,11,0
3.425,12,0
2.125,13,0
2.125,14,0
2.15,15,0
2.3,16,0
2.175,17,0
2.125,18,0
2.3,19,0
2.65,20,0
2.7,21,0
2.65,22,0
2.6,23,0
2.675,0,1
2.7,1,1
2.65,2,1
2.65,3,1
2.6,4,1
2.6,5,1
2.225,6,1
6.125,7,1
15.95,8,1
17.325,9,1
15.3,10,1
15.9,11,1
16.3,12,1
15.5,13,1
15.1,14,1
15.175,15,1
15.25,16,1
15.475,17,1
15.625,18,1
16.725,19,1
4.75,20,1
2.6,21,1
2.575,22,1
2.55,23,1
2.55,0,1
2.55,1,1
2.6,2,1
2.6,3,1
2.65,4,1
2.525,5,1
2.2,6,1
6.65,7,1
16.775,8,1
16.7,9,1
15.6,10,1
16.375,11,1
19.975,12,1
20.95,13,1
19.2,14,1
20.6,15,1
20.575,16,1
20.675,17,1
17.925,18,1
16.825,19,1
4.325,20,1
2.725,21,1
2.775,22,1
2.6,23,1
2.6,0,1
2.55,1,1
2.55,2,1
2.55,3,1
2.5,4,1
2.525,5,1
2.2,6,1
6.425,7,1
15.95,8,1
16.5,9,1
15.775,10,1
15.175,11,1
16.55,12,1
16.05,13,1
15.375,14,1
15.075,15,1
14.7,16,1
15.575,17,1
15.925,18,1
17.35,19,1
8.075,20,1
2.6,21,1
2.55,22,1
2.55,23,1
2.55,0,1
2.575,1,1
2.65,2,1
2.525,3,1
2.5,4,1
2.525,5,1
2.2,6,1
5.925,7,1
14.8,8,1
17.9,9,1
15.4,10,1
16.075,11,1
16.2,12,1
15.525,13,1
15.15,14,1
15.075,15,1
15.4,16,1
15.85,17,1
16.4,18,1
16.75,19,1
5.15,20,1
2.975,21,1
2.8,22,1
2.8,23,1
2.8,0,1
2.75,1,1
2.75,2,1
2.65,3,1
2.625,4,1
2.525,5,1
2.45,6,1
6.025,7,1
16.325,8,1
17.775,9,1
15.1,10,1
16.75,11,1
17.65,12,1
16.125,13,1
15.925,14,1
15.2,15,1
15.225,16,1
15.4,17,1
15.875,18,1
16.2,19,1
4.8,20,1
2.675,21,1
2.675,22,1
2.65,23,1
2.7,0,1
2.825,1,1
2.65,2,1
2.65,3,1
2.7,4,1
2.625,5,1
2.375,6,1
15.025,7,1
18.325,8,1
16.275,9,1
15.8,10,1
16.475,11,1
17,12,1
17.075,13,1
17.225,14,1
17.775,15,1
17.325,16,1
19.4,17,1
7.025,18,1
2.25,19,1
2.575,20,1
2.575,21,1
2.525,22,1
2.525,23,1
2.525,0,0
2.55,1,0
2.55,2,0
2.65,3,0
2.5,4,0
2.5,5,0
2.3,6,0
2,7,0
2.05,8,0
2.025,9,0
2,10,0
2,11,0
2.175,12,0
2.025,13,0
2.05,14,0
2.05,15,0
2.05,16,0
