6.975,19,0
6.15,20,0
4.95,21,0
4.75,22,0
3.7,23,0
2.95,0,1
2.95,1,1
3,2,1
2.95,3,1
2.95,4,1
2.9,5,1
2.9,6,1
5.375,7,1
18.025,8,1
19.35,9,1
17.75,10,1
18.825,11,1
19.275,12,1
18.775,13,1
18.575,14,1
18.925,15,1
21.625,16,1
24.225,17,1
24.325,18,1
23.425,19,1
22.175,20,1
19.675,21,1
19.475,22,1
19.525,23,1
19.55,0,1
19.4,1,1
19.475,2,1
19.575,3,1
19.35,4,1
19.35,5,1
19.2,6,1
19.075,7,1
19.15,8,1
20.575,9,1
18.375,10,1
18.475,11,1
18.35,12,1
18.4,13,1
17.95,14,1
18.7,15,1
21.275,16,1
23.35,17,1
23.325,18,1
22.65,19,1
21.55,20,1
19.15,21,1
19,22,1
19.05,23,1
19.125,0,1
18.975,1,1
19.1,2,1
18.95,3,1
19.025,4,1
18.85,5,1
18.825,6,1
18.825,7,1
19.225,8,1
22.225,9,1
17.9,10,1
18.45,11,1
18.3,12,1
18.5,13,1
20.575,14,1
21.625,15,1
22.025,16,1
23.6,17,1
23.525,18,1
23.05,19,1
21.575,20,1
18.95,21,1
18.875,22,1
18.95,23,1
18.9,0,1
18.95,1,1
19.075,2,1
18.925,3,1
18.925,4,1
18.825,5,1
18.75,6,1
18.7,7,1
18.9,8,1
22.275,9,1
19.75,10,1
21.825,11,1
19.275,12,1
18.625,13,1
19.05,14,1
20,15,1
21.825,16,1
23.875,17,1
23.9,18,1
23.3,19,1
21.625,20,1
19.1,21,1
18.775,22,1
18.95,23,1
18.875,0,1
18.975,1,1
19.2,2,1
18.875,3,1
19.125,4,1
19.025,5,1
19.1,6,1
18.975,7,1
19.175,8,1
19.8,9,1
18.275,10,1
19,11,1
18.9,12,1
18.975,13,1
18.3,14,1
19.875,15,1
21.375,16,1
23.55,17,1
23.975,18,1
22.975,19,1
21.65,20,1
19.125,21,1
18.925,22,1
18.975,23,1
18.875,0,1
19,1,1
18.85,2,1
19.125,3,1
19.05,4,1
18.925,5,1
19.4,6,1
19.25,7,1
20.05,8,1
18.925,9,1
19.125,10,1
19.35,11,1
19.4,12,1
19.4,13,1
18.625,14,1
19.15,15,1
21.375,16,1
22.925,17,1
22.875,18,1
22.575,19,1
22.25,20,1
22.325,21,1
22.5,22,1
22.575,23,1
